ID_cliente,Evasao,Genero,Cidadao_Senior,Parceiro,Dependentes,Tempo_de_contrato,Servico_de_telefone,Linhas_multiplas,Serivo_de_internet,Segurnaca_online,Backup_online,Protecao_dipositivo,Suporte_tecnico,Streaming_TV,Streaming_filmes,Tipo_de_contrato,Fatura_online,Metodo_de_pagamento,Total_servico_dia,Total_servico_mes,Total_gasto
8205-OTCHB,Sim,Homem,Nao,Nao,Nao,22,Nao,Sem servico de telefone,DSL,Nao,Sim,Sim,Nao,Nao,Sim,Anual,Sim,Transferência bancária automático,1.46,43.75,903.6
8205-VSLRB,Nao,Homem,Nao,Sim,Nao,70,Sim,Sim,DSL,Sim,Nao,Sim,Sim,Nao,Sim,Bienal,Nao,Cartão de crédito automático,2.58,77.3,5498.2
8207-DMRVL,Nao,Homem,Nao,Sim,Sim,72,Sim,Sim,Fiber optic,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Nao,Transferência bancária automático,3.82,114.55,8306.05
8207-VVMYB,Nao,Mulher,Nao,Sim,Nao,70,Sim,Sim,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Bienal,Sim,Transferência bancária automático,0.87,26.0,2006.95
8208-EUMTE,Nao,Homem,Nao,Nao,Nao,16,Nao,Sem servico de telefone,DSL,Sim,Sim,Sim,Sim,Sim,Nao,Bienal,Nao,Cheque,1.83,54.85,916.15
8212-CRQXP,Nao,Mulher,Nao,Sim,Nao,22,Sim,Nao,Fiber optic,Nao,Nao,Nao,Nao,Sim,Nao,Mensal,Sim,Cartão de crédito automático,2.67,80.0,1706.45
8212-DJRCH,Nao,Homem,Nao,Sim,Sim,5,Sim,Nao,Fiber optic,Sim,Nao,Sim,Nao,Nao,Sim,Mensal,Sim,Cheque,3.01,90.35,434.5
8213-TAZPM,Nao,Mulher,Nao,Sim,Sim,69,Sim,Sim,Fiber optic,Nao,Sim,Sim,Sim,Sim,Sim,Anual,Sim,Transferência bancária automático,3.62,108.75,7493.05
8215-NGSPE,Nao,Mulher,Nao,Sim,Sim,42,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Bienal,Nao,Cheque,0.67,20.0,833.55
8216-AZUUZ,Nao,Mulher,Nao,Sim,Sim,42,Sim,Nao,Fiber optic,Nao,Nao,Sim,Sim,Sim,Sim,Bienal,Sim,Cheque eletrônico,3.35,100.4,4303.65
8217-QYOHV,Nao,Homem,Nao,Nao,Nao,5,Sim,Nao,DSL,Sim,Nao,Nao,Sim,Nao,Nao,Mensal,Sim,Cheque,1.86,55.75,266.95
8218-FFJDS,Nao,Mulher,Nao,Sim,Nao,72,Sim,Sim,DSL,Sim,Sim,Nao,Sim,Sim,Sim,Bienal,Sim,Transferência bancária automático,2.88,86.4,6058.95
8219-VYBVI,Nao,Homem,Nao,Nao,Sim,39,Sim,Sim,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Bienal,Nao,Cheque,0.83,25.0,1004.35
8220-OCUFY,Nao,Mulher,Nao,Nao,Nao,21,Sim,Nao,DSL,Sim,Nao,Sim,Sim,Nao,Nao,Anual,Sim,Cheque eletrônico,2.01,60.25,1258.35
8221-EQDGL,Nao,Homem,Nao,Sim,Nao,35,Sim,Nao,DSL,Sim,Sim,Sim,Nao,Nao,Nao,Mensal,Nao,Cheque,2.03,61.0,2130.45
8221-HVAYI,Nao,Homem,Nao,Sim,Sim,35,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Nao,Nao,Bienal,Sim,Cartão de crédito automático,2.31,69.15,2490.15
8224-DWCKX,Nao,Homem,Sim,Nao,Nao,12,Sim,Sim,Fiber optic,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cartão de crédito automático,2.44,73.3,828.05
8224-IVVPA,Nao,Mulher,Nao,Nao,Nao,27,Sim,Nao,DSL,Sim,Sim,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque,1.89,56.7,1652.95
8224-KDLKN,Nao,Homem,Nao,Sim,Sim,72,Sim,Sim,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Bienal,Nao,Transferência bancária automático,0.83,25.0,1738.9
8224-UAXBZ,Nao,Mulher,Nao,Sim,Nao,58,Nao,Sem servico de telefone,DSL,Sim,Sim,Nao,Nao,Sim,Nao,Anual,Sim,Cheque eletrônico,1.51,45.35,2540.1
8225-BTJAU,Sim,Homem,Sim,Nao,Nao,10,Sim,Nao,Fiber optic,Nao,Nao,Nao,Nao,Nao,Sim,Mensal,Sim,Cheque eletrônico,2.64,79.25,793.55
8226-BXGES,Nao,Homem,Nao,Sim,Nao,64,Sim,Sim,Fiber optic,Sim,Sim,Sim,Nao,Nao,Nao,Anual,Nao,Transferência bancária automático,2.98,89.45,5692.65
8229-BUJHX,Nao,Mulher,Nao,Sim,Sim,71,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Bienal,Nao,Transferência bancária automático,0.68,20.5,1500.95
8229-MYEJZ,Nao,Mulher,Nao,Nao,Nao,10,Sim,Nao,DSL,Nao,Sim,Nao,Nao,Nao,Nao,Mensal,Nao,Cheque eletrônico,1.71,51.2,498.25
8229-TNIQA,Sim,Mulher,Nao,Nao,Nao,4,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque,1.51,45.3,196.95
8231-BSWXX,Nao,Homem,Nao,Nao,Nao,71,Sim,Sim,Fiber optic,Nao,Sim,Nao,Nao,Nao,Nao,Anual,Sim,Cartão de crédito automático,2.64,79.05,5552.5
8232-CTLKO,Nao,Mulher,Nao,Sim,Sim,66,Sim,Nao,DSL,Sim,Nao,Nao,Nao,Sim,Nao,Bienal,Sim,Cheque eletrônico,1.99,59.75,3996.8
8232-UTFOZ,Nao,Homem,Nao,Nao,Nao,69,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Bienal,Nao,Cartão de crédito automático,0.66,19.95,1399.35
8234-GSZYK,Nao,Homem,Nao,Nao,Nao,43,Sim,Sim,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Bienal,Nao,Transferência bancária automático,0.88,26.45,1110.05
8237-ULIXL,Nao,Mulher,Nao,Sim,Nao,72,Sim,Sim,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Bienal,Nao,Cartão de crédito automático,0.83,24.85,1871.85
8241-JUIQO,Nao,Mulher,Nao,Nao,Nao,61,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Anual,Nao,Transferência bancária automático,0.65,19.45,1336.35
8242-JSVBO,Nao,Homem,Nao,Nao,Nao,7,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Transferência bancária automático,1.49,44.65,322.5
8242-PDSGJ,Nao,Homem,Nao,Sim,Nao,70,Nao,Sem servico de telefone,DSL,Sim,Nao,Sim,Sim,Nao,Nao,Bienal,Sim,Cartão de crédito automático,1.3,39.15,2692.75
8242-SOQUO,Nao,Mulher,Sim,Nao,Nao,5,Sim,Nao,Fiber optic,Nao,Sim,Nao,Nao,Sim,Nao,Mensal,Sim,Cheque eletrônico,2.82,84.7,392.5
8245-UMPYT,Sim,Mulher,Sim,Nao,Nao,16,Sim,Sim,Fiber optic,Nao,Nao,Nao,Nao,Sim,Sim,Mensal,Sim,Cheque eletrônico,3.21,96.4,1581.2
8246-SHFGA,Nao,Homem,Nao,Nao,Nao,17,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Mensal,Nao,Cartão de crédito automático,0.7,21.1,385.55
8249-THVEC,Nao,Homem,Nao,Sim,Sim,51,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Anual,Nao,Cheque,0.65,19.4,997.75
8250-ZNGGW,Nao,Mulher,Sim,Nao,Nao,5,Sim,Nao,DSL,Sim,Sim,Nao,Sim,Nao,Nao,Mensal,Nao,Cartão de crédito automático,2.0,59.9,287.85
8257-RZAHR,Sim,Mulher,Nao,Sim,Nao,14,Sim,Sim,DSL,Sim,Nao,Nao,Nao,Sim,Nao,Mensal,Sim,Transferência bancária automático,2.16,64.7,941.0
8258-GSTJK,Sim,Homem,Sim,Nao,Nao,3,Sim,Sim,Fiber optic,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque eletrônico,2.57,77.0,237.75
8259-DZLIZ,Nao,Mulher,Nao,Sim,Sim,64,Sim,Sim,DSL,Nao,Sim,Nao,Nao,Nao,Nao,Anual,Sim,Transferência bancária automático,1.8,53.85,3399.85
8259-NFJTV,Nao,Mulher,Nao,Sim,Sim,7,Nao,Sem servico de telefone,DSL,Sim,Nao,Nao,Sim,Nao,Nao,Mensal,Nao,Cheque,1.16,34.65,246.6
8260-NGFNY,Sim,Mulher,Nao,Nao,Nao,1,Nao,Sem servico de telefone,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Nao,Cheque,0.84,25.2,25.2
8261-GWDBQ,Nao,Mulher,Sim,Sim,Nao,60,Sim,Sim,Fiber optic,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Sim,Transferência bancária automático,3.87,116.05,6925.9
8262-COGGB,Nao,Homem,Nao,Nao,Nao,1,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Mensal,Sim,Cheque,0.68,20.45,20.45
8263-JQAIK,Sim,Homem,Sim,Nao,Nao,2,Nao,Sem servico de telefone,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque,0.82,24.45,47.5
8263-OKETD,Nao,Mulher,Nao,Nao,Nao,20,Sim,Sim,DSL,Nao,Sim,Nao,Sim,Nao,Sim,Mensal,Sim,Cartão de crédito automático,2.3,68.9,1370.35
8263-QMNTJ,Nao,Homem,Nao,Sim,Nao,72,Sim,Sim,Fiber optic,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Sim,Cheque eletrônico,3.85,115.55,8425.3
8265-HKSOW,Nao,Mulher,Nao,Sim,Sim,72,Sim,Sim,Fiber optic,Sim,Sim,Sim,Sim,Nao,Sim,Bienal,Nao,Cartão de crédito automático,3.58,107.45,7658.3
8266-VBFQL,Nao,Homem,Nao,Nao,Nao,4,Sim,Nao,Fiber optic,Nao,Nao,Sim,Sim,Nao,Sim,Mensal,Sim,Cheque eletrônico,3.01,90.4,356.65
8267-KFGYD,Nao,Homem,Nao,Nao,Sim,1,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Mensal,Sim,Cheque,0.7,21.05,21.05
8267-ZNYVZ,Sim,Mulher,Nao,Sim,Nao,33,Sim,Nao,Fiber optic,Sim,Nao,Sim,Sim,Sim,Sim,Anual,Sim,Cheque eletrônico,3.46,103.75,3361.05
8268-YDIXR,Nao,Homem,Nao,Sim,Nao,56,Sim,Sim,Fiber optic,Sim,Sim,Sim,Nao,Nao,Nao,Anual,Sim,Cheque eletrônico,3.1,93.15,5253.95
8270-RKSAP,Nao,Homem,Nao,Nao,Nao,9,Sim,Nao,Fiber optic,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque eletrônico,2.35,70.5,597.9
8272-ONJLV,Nao,Homem,Nao,Nao,Nao,12,Sim,Nao,Fiber optic,Nao,Nao,Sim,Nao,Sim,Sim,Anual,Nao,Cheque eletrônico,3.19,95.7,1184.0
8276-MQBYC,Sim,Homem,Sim,Nao,Nao,51,Sim,Sim,Fiber optic,Nao,Nao,Sim,Nao,Sim,Sim,Mensal,Sim,Cheque eletrônico,3.26,97.8,4913.3
8277-RVRSV,Nao,Mulher,Nao,Sim,Sim,33,Sim,Sim,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Anual,Nao,Cartão de crédito automático,0.8,24.15,800.3
8280-MQRQN,Sim,Mulher,Nao,Nao,Nao,1,Sim,Nao,DSL,Nao,Nao,Sim,Nao,Nao,Nao,Mensal,Sim,Cheque,1.68,50.45,50.45
8285-ABVLB,Nao,Mulher,Nao,Sim,Nao,70,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Bienal,Nao,Cartão de crédito automático,0.66,19.85,1328.35
8286-AFUYI,Nao,Homem,Nao,Nao,Nao,1,Sim,Nao,DSL,Sim,Nao,Nao,Nao,Nao,Nao,Mensal,Nao,Cheque eletrônico,1.6,47.95,47.95
8290-YWKHZ,Sim,Mulher,Sim,Sim,Nao,32,Sim,Sim,Fiber optic,Nao,Nao,Nao,Nao,Sim,Sim,Mensal,Sim,Cheque eletrônico,3.11,93.2,2931.0
8292-FRFZQ,Nao,Mulher,Nao,Nao,Nao,39,Nao,Sem servico de telefone,DSL,Sim,Sim,Nao,Sim,Nao,Nao,Anual,Nao,Transferência bancária automático,1.37,41.15,1700.9
8292-ITGYJ,Nao,Mulher,Nao,Sim,Sim,45,Sim,Sim,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Bienal,Sim,Transferência bancária automático,0.82,24.65,1138.8
8292-TYSPY,Sim,Homem,Nao,Nao,Nao,19,Sim,Nao,DSL,Nao,Nao,Sim,Sim,Nao,Nao,Mensal,Sim,Cartão de crédito automático,1.83,55.0,1046.5
8294-UIMBA,Nao,Mulher,Nao,Nao,Nao,30,Sim,Nao,Fiber optic,Nao,Nao,Nao,Sim,Sim,Sim,Anual,Sim,Transferência bancária automático,3.15,94.4,2638.1
8295-FHIVV,Nao,Homem,Nao,Nao,Nao,7,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Mensal,Sim,Cheque,0.65,19.4,168.65
8295-KMENE,Nao,Mulher,Nao,Sim,Sim,59,Sim,Sim,DSL,Sim,Nao,Sim,Sim,Sim,Nao,Bienal,Sim,Cheque,2.55,76.45,4519.5
8305-VHZBZ,Sim,Homem,Nao,Nao,Nao,1,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Mensal,Sim,Cheque,0.67,20.2,20.2
8309-IEYJD,Nao,Mulher,Sim,Nao,Nao,1,Sim,Nao,Fiber optic,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque,2.35,70.6,70.6
8309-PPCED,Nao,Mulher,Nao,Sim,Nao,72,Sim,Sim,Fiber optic,Nao,Sim,Sim,Sim,Sim,Sim,Bienal,Sim,Transferência bancária automático,3.68,110.45,7982.5
8311-UEUAB,Nao,Mulher,Nao,Sim,Sim,67,Sim,Sim,DSL,Sim,Nao,Nao,Nao,Sim,Sim,Bienal,Sim,Cheque eletrônico,2.52,75.5,5229.45
8313-AFGBW,Nao,Homem,Nao,Sim,Nao,47,Sim,Nao,DSL,Nao,Sim,Sim,Nao,Sim,Sim,Bienal,Nao,Cheque eletrônico,2.45,73.6,3522.65
8313-KTIHG,Nao,Homem,Nao,Nao,Nao,4,Sim,Nao,DSL,Nao,Nao,Nao,Sim,Sim,Nao,Mensal,Sim,Cheque eletrônico,2.04,61.3,249.4
8313-NDOIA,Nao,Mulher,Nao,Nao,Nao,24,Sim,Sim,Fiber optic,Nao,Sim,Sim,Nao,Sim,Sim,Mensal,Sim,Cheque eletrônico,3.47,104.15,2494.65
8314-DPQHL,Nao,Homem,Nao,Nao,Nao,9,Nao,Sem servico de telefone,DSL,Sim,Nao,Sim,Sim,Nao,Sim,Anual,Nao,Cheque,1.69,50.8,463.6
8314-HTWVE,Nao,Mulher,Nao,Sim,Sim,7,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Bienal,Nao,Cheque,0.66,19.85,144.15
8316-BBQAY,Nao,Mulher,Nao,Nao,Nao,65,Nao,Sem servico de telefone,DSL,Sim,Nao,Sim,Sim,Sim,Sim,Bienal,Nao,Cartão de crédito automático,2.0,59.95,3921.1
8317-BVKSO,Nao,Homem,Nao,Nao,Nao,14,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Mensal,Sim,Cheque eletrônico,0.67,20.05,299.3
8318-LCNBW,Nao,Homem,Nao,Sim,Nao,35,Nao,Sem servico de telefone,DSL,Sim,Nao,Sim,Nao,Sim,Sim,Anual,Nao,Cartão de crédito automático,1.77,53.15,1930.9
8319-QBEHW,Nao,Homem,Nao,Nao,Sim,26,Nao,Sem servico de telefone,DSL,Nao,Sim,Nao,Nao,Sim,Nao,Anual,Sim,Transferência bancária automático,1.33,39.95,1023.75
8325-QRPZR,Nao,Mulher,Nao,Nao,Nao,7,Sim,Nao,Fiber optic,Nao,Nao,Sim,Nao,Nao,Nao,Mensal,Sim,Cheque eletrônico,2.51,75.15,525.0
8327-LZKAS,Sim,Mulher,Sim,Sim,Nao,43,Sim,Sim,Fiber optic,Nao,Nao,Sim,Sim,Sim,Sim,Anual,Sim,Cheque eletrônico,3.58,107.55,4533.9
8327-WKMIE,Nao,Homem,Nao,Nao,Nao,37,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Anual,Nao,Cartão de crédito automático,0.67,20.15,785.75
8328-SKJNO,Nao,Homem,Nao,Nao,Sim,23,Nao,Sem servico de telefone,DSL,Sim,Sim,Nao,Sim,Nao,Nao,Anual,Nao,Transferência bancária automático,1.36,40.65,947.4
8329-GWVPJ,Nao,Mulher,Nao,Sim,Sim,50,Sim,Nao,Fiber optic,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Transferência bancária automático,2.33,69.75,3557.7
8329-IBCTI,Sim,Mulher,Nao,Nao,Nao,1,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Mensal,Nao,Cheque,0.65,19.65,19.65
8329-UTMVM,Nao,Homem,Sim,Nao,Nao,27,Sim,Sim,Fiber optic,Nao,Sim,Nao,Sim,Sim,Sim,Anual,Sim,Transferência bancária automático,3.49,104.65,2964.0
8331-ZXFOE,Nao,Mulher,Nao,Nao,Nao,58,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Nao,Nao,Anual,Sim,Cartão de crédito automático,2.37,71.1,4299.2
8332-OSJDW,Nao,Homem,Nao,Sim,Sim,12,Sim,Sim,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Anual,Nao,Cheque,0.88,26.4,314.95
8336-TAVKX,Nao,Mulher,Sim,Sim,Nao,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Nao,Sim,Bienal,Nao,Transferência bancária automático,2.62,78.45,5682.25
8337-MSSXB,Sim,Mulher,Nao,Nao,Nao,14,Sim,Nao,Fiber optic,Nao,Sim,Nao,Nao,Nao,Sim,Mensal,Sim,Cheque eletrônico,2.88,86.3,1180.95
8337-UPOAQ,Sim,Homem,Sim,Sim,Nao,10,Sim,Sim,Fiber optic,Nao,Nao,Sim,Nao,Nao,Sim,Mensal,Sim,Cheque eletrônico,2.99,89.8,914.3
8338-QIUNR,Nao,Homem,Nao,Sim,Sim,72,Sim,Sim,DSL,Sim,Nao,Sim,Sim,Nao,Nao,Bienal,Sim,Cartão de crédito automático,2.22,66.5,4811.6
8344-WFMFH,Nao,Homem,Nao,Nao,Sim,9,Sim,Nao,DSL,Nao,Sim,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque eletrônico,1.67,50.1,484.05
8345-MVDYC,Nao,Mulher,Nao,Nao,Nao,45,Sim,Nao,DSL,Sim,Nao,Sim,Sim,Sim,Sim,Bienal,Nao,Transferência bancária automático,2.72,81.65,3618.7
8347-GDTMP,Nao,Mulher,Nao,Sim,Nao,64,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Bienal,Nao,Cartão de crédito automático,0.65,19.45,1225.65
8348-HFYIV,Sim,Homem,Nao,Nao,Nao,2,Nao,Sem servico de telefone,DSL,Nao,Nao,Sim,Nao,Sim,Sim,Mensal,Sim,Cheque eletrônico,1.64,49.25,90.35
8348-JLBUG,Nao,Homem,Sim,Sim,Nao,64,Sim,Nao,Fiber optic,Sim,Nao,Sim,Nao,Nao,Nao,Anual,Nao,Cartão de crédito automático,2.68,80.3,5017.7
8350-NYMVI,Nao,Mulher,Nao,Nao,Nao,39,Nao,Sem servico de telefone,DSL,Nao,Sim,Sim,Sim,Nao,Nao,Mensal,Nao,Transferência bancária automático,1.37,41.1,1597.05
8356-WUAOJ,Nao,Mulher,Nao,Sim,Nao,1,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque eletrônico,1.5,45.0,45.0
8357-EQXFO,Sim,Mulher,Nao,Nao,Nao,7,Sim,Nao,Fiber optic,Nao,Nao,Sim,Nao,Sim,Sim,Mensal,Sim,Cheque eletrônico,3.18,95.35,660.9
8361-LBRDI,Nao,Mulher,Nao,Nao,Nao,58,Sim,Sim,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Bienal,Nao,Cartão de crédito automático,0.81,24.35,1423.85
8361-LTMKD,Sim,Homem,Sim,Sim,Nao,4,Sim,Sim,Fiber optic,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque,2.48,74.4,306.6
8364-TRMMK,Sim,Mulher,Nao,Nao,Nao,3,Sim,Sim,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque,1.69,50.65,151.3
8372-JUXUI,Sim,Homem,Nao,Nao,Sim,1,Sim,Sim,Fiber optic,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque eletrônico,2.48,74.35,74.35
8374-UULRV,Nao,Homem,Nao,Nao,Nao,72,Sim,Sim,DSL,Sim,Sim,Nao,Sim,Sim,Sim,Bienal,Nao,Cartão de crédito automático,2.87,86.05,6309.65
8374-XGEJJ,Sim,Homem,Sim,Sim,Nao,43,Sim,Sim,Fiber optic,Nao,Sim,Nao,Nao,Sim,Sim,Mensal,Sim,Cheque eletrônico,3.37,101.0,4388.4
8375-DKEBR,Sim,Mulher,Sim,Nao,Nao,1,Sim,Nao,Fiber optic,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque eletrônico,2.32,69.6,69.6
8375-KVTHK,Nao,Homem,Nao,Sim,Nao,68,Sim,Nao,Fiber optic,Nao,Sim,Nao,Sim,Sim,Sim,Anual,Sim,Cheque eletrônico,3.34,100.3,6754.35
8378-LKJAF,Nao,Homem,Nao,Sim,Sim,38,Sim,Sim,Fiber optic,Nao,Nao,Sim,Nao,Sim,Sim,Mensal,Sim,Cartão de crédito automático,3.37,101.15,3956.7
8380-MQINP,Nao,Mulher,Nao,Sim,Sim,55,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Bienal,Nao,Cheque,0.68,20.3,1079.05
8380-PEFPE,Sim,Homem,Nao,Nao,Sim,1,Sim,Nao,Fiber optic,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque eletrônico,2.39,71.65,71.65
8382-SHQEH,Sim,Mulher,Nao,Sim,Nao,8,Sim,Sim,Fiber optic,Nao,Nao,Nao,Nao,Nao,Sim,Mensal,Sim,Cheque eletrônico,2.83,84.9,764.95
8383-SGHJU,Nao,Mulher,Nao,Nao,Nao,33,Sim,Sim,DSL,Sim,Nao,Nao,Sim,Nao,Nao,Anual,Nao,Cheque eletrônico,1.98,59.4,1952.8
8384-FZBJK,Nao,Mulher,Nao,Sim,Sim,57,Sim,Sim,Fiber optic,Nao,Sim,Nao,Nao,Sim,Sim,Mensal,Sim,Cheque eletrônico,3.35,100.6,5611.7
8387-MOJJT,Sim,Mulher,Nao,Sim,Sim,42,Sim,Nao,Fiber optic,Nao,Nao,Nao,Nao,Sim,Nao,Mensal,Sim,Cartão de crédito automático,2.6,77.95,3384.0
8387-UGUSU,Nao,Mulher,Nao,Sim,Sim,15,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Mensal,Nao,Cheque,0.67,20.05,284.3
8388-DMKAE,Nao,Mulher,Nao,Nao,Nao,8,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Bienal,Nao,Cheque,0.68,20.25,174.65
8388-FYNPZ,Nao,Homem,Nao,Nao,Nao,4,Sim,Nao,DSL,Sim,Nao,Sim,Nao,Nao,Nao,Mensal,Nao,Cheque eletrônico,1.89,56.75,245.15
8390-FESFV,Nao,Mulher,Nao,Nao,Nao,62,Sim,Sim,DSL,Nao,Sim,Sim,Sim,Sim,Sim,Bienal,Nao,Transferência bancária automático,2.82,84.5,5193.2
8393-DLHGA,Sim,Homem,Nao,Nao,Sim,25,Sim,Nao,Fiber optic,Nao,Sim,Nao,Nao,Sim,Sim,Mensal,Sim,Cheque eletrônico,3.2,95.9,2448.75
8393-JMVMB,Nao,Homem,Nao,Nao,Nao,1,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Mensal,Nao,Cheque,0.65,19.45,19.45
8395-ETZKQ,Nao,Homem,Sim,Sim,Sim,68,Sim,Nao,Nao,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Anual,Nao,Transferência bancária automático,0.65,19.5,1193.55
8397-MVTAZ,Sim,Homem,Nao,Sim,Nao,34,Sim,Sim,Fiber optic,Nao,Nao,Sim,Nao,Sim,Sim,Mensal,Sim,Cheque eletrônico,3.34,100.05,3480.0
8398-TBIYD,Nao,Mulher,Nao,Nao,Nao,72,Sim,Sim,Fiber optic,Sim,Nao,Nao,Sim,Nao,Nao,Bienal,Sim,Transferência bancária automático,2.82,84.7,6185.15
8399-YNDCH,Sim,Homem,Sim,Nao,Nao,21,Sim,Nao,DSL,Nao,Nao,Sim,Nao,Sim,Nao,Mensal,Sim,Transferência bancária automático,2.0,60.05,1236.15
8400-WZICQ,Nao,Mulher,Nao,Sim,Sim,55,Sim,Nao,DSL,Sim,Sim,Nao,Nao,Nao,Nao,Mensal,Nao,Cheque eletrônico,1.86,55.7,3131.8
8401-EMUWF,Nao,Homem,Nao,Sim,Sim,42,Sim,Sim,DSL,Sim,Sim,Nao,Nao,Sim,Nao,Mensal,Sim,Transferência bancária automático,2.31,69.4,3058.3
8402-EIVQS,Nao,Homem,Nao,Sim,Nao,67,Sim,Nao,Fiber optic,Sim,Sim,Nao,Nao,Sim,Sim,Anual,Sim,Cartão de crédito automático,3.36,100.9,6733.15
